sex	age	l	m	s
2	1780	-0.2361	8.7938	0.25695
2	1781	-0.2361	8.7945	0.25699
2	1782	-0.2362	8.7953	0.25703
2	1783	-0.2362	8.7961	0.25708
2	1784	-0.2362	8.7969	0.25712
2	1785	-0.2362	8.7977	0.25716
2	1786	-0.2362	8.7984	0.2572
2	1787	-0.2362	8.7992	0.25724
2	1788	-0.2362	8.8	0.25729
2	1789	-0.2363	8.8008	0.25733
2	1790	-0.2363	8.8016	0.25737
2	1791	-0.2363	8.8023	0.25741
2	1792	-0.2363	8.8031	0.25745
2	1793	-0.2363	8.8039	0.25749
2	1794	-0.2363	8.8047	0.25754
2	1795	-0.2363	8.8055	0.25758
2	1796	-0.2363	8.8062	0.25762
2	1797	-0.2364	8.807	0.25766
2	1798	-0.2364	8.8078	0.2577
2	1799	-0.2364	8.8086	0.25775
2	1800	-0.2364	8.8093	0.25779
2	1801	-0.2364	8.8101	0.25783
2	1802	-0.2364	8.8109	0.25787
2	1803	-0.2364	8.8117	0.25791
2	1804	-0.2365	8.8125	0.25795
2	1805	-0.2365	8.8132	0.258
2	1806	-0.2365	8.814	0.25804
2	1807	-0.2365	8.8148	0.25808
2	1808	-0.2365	8.8156	0.25812
2	1809	-0.2365	8.8164	0.25816
2	1810	-0.2365	8.8171	0.2582
2	1811	-0.2366	8.8179	0.25824
2	1812	-0.2366	8.8187	0.25829
2	1813	-0.2366	8.8195	0.25833
2	1814	-0.2366	8.8202	0.25837
2	1815	-0.2366	8.821	0.25841
2	1816	-0.2366	8.8218	0.25845
2	1817	-0.2366	8.8226	0.25849
2	1818	-0.2366	8.8234	0.25853
2	1819	-0.2367	8.8241	0.25858
2	1820	-0.2367	8.8249	0.25862
2	1821	-0.2367	8.8257	0.25866
2	1822	-0.2367	8.8265	0.2587
2	1823	-0.2367	8.8272	0.25874
2	1824	-0.2367	8.828	0.25878
2	1825	-0.2367	8.8288	0.25882
2	1826	-0.2368	8.8296	0.25886
2	1827	-0.2368	8.8303	0.2589
2	1828	-0.2368	8.8311	0.25895
2	1829	-0.2368	8.8319	0.25899
2	1830	-0.2368	8.8327	0.25903
2	1831	-0.2368	8.8334	0.25907
2	1832	-0.2368	8.8342	0.25911
2	1833	-0.2369	8.835	0.25915
2	1834	-0.2369	8.8358	0.25919
2	1835	-0.2369	8.8365	0.25923
2	1836	-0.2369	8.8373	0.25927
2	1837	-0.2369	8.8381	0.25931
2	1838	-0.2369	8.8389	0.25935
2	1839	-0.2369	8.8396	0.2594
2	1840	-0.2369	8.8404	0.25944
2	1841	-0.237	8.8412	0.25948
2	1842	-0.237	8.842	0.25952
2	1843	-0.237	8.8427	0.25956
2	1844	-0.237	8.8435	0.2596
2	1845	-0.237	8.8443	0.25964
2	1846	-0.237	8.8451	0.25968
2	1847	-0.237	8.8458	0.25972
2	1848	-0.2371	8.8466	0.25976
2	1849	-0.2371	8.8474	0.2598
2	1850	-0.2371	8.8482	0.25984
2	1851	-0.2371	8.8489	0.25988
2	1852	-0.2371	8.8497	0.25992
2	1853	-0.2371	8.8505	0.25996
2	1854	-0.2371	8.8512	0.26
2	1855	-0.2371	8.852	0.26004
2	1856	-0.2372	8.8528	0.26008
