sex	age	l	m	s	loh
2	1302	-0.5684	15.303	0.08859	H
2	1303	-0.5684	15.3027	0.0886	H
2	1304	-0.5684	15.3023	0.08862	H
2	1305	-0.5684	15.302	0.08864	H
2	1306	-0.5684	15.3016	0.08866	H
2	1307	-0.5684	15.3013	0.08868	H
2	1308	-0.5684	15.3009	0.0887	H
2	1309	-0.5684	15.3006	0.08872	H
2	1310	-0.5684	15.3002	0.08874	H
2	1311	-0.5684	15.2999	0.08876	H
2	1312	-0.5684	15.2996	0.08878	H
2	1313	-0.5684	15.2992	0.0888	H
2	1314	-0.5684	15.2989	0.08882	H
2	1315	-0.5684	15.2985	0.08884	H
2	1316	-0.5684	15.2982	0.08886	H
2	1317	-0.5684	15.2978	0.08888	H
2	1318	-0.5684	15.2975	0.0889	H
2	1319	-0.5684	15.2972	0.08892	H
2	1320	-0.5684	15.2968	0.08894	H
2	1321	-0.5684	15.2965	0.08896	H
2	1322	-0.5684	15.2962	0.08898	H
2	1323	-0.5684	15.2958	0.089	H
2	1324	-0.5684	15.2955	0.08901	H
2	1325	-0.5684	15.2952	0.08903	H
2	1326	-0.5684	15.2948	0.08905	H
2	1327	-0.5684	15.2945	0.08907	H
2	1328	-0.5684	15.2942	0.08909	H
2	1329	-0.5684	15.2938	0.08911	H
2	1330	-0.5684	15.2935	0.08913	H
2	1331	-0.5684	15.2932	0.08915	H
2	1332	-0.5684	15.2929	0.08917	H
2	1333	-0.5684	15.2925	0.08919	H
2	1334	-0.5684	15.2922	0.08921	H
2	1335	-0.5684	15.2919	0.08923	H
2	1336	-0.5684	15.2916	0.08925	H
2	1337	-0.5684	15.2913	0.08927	H
2	1338	-0.5684	15.2909	0.08929	H
2	1339	-0.5684	15.2906	0.08931	H
2	1340	-0.5684	15.2903	0.08933	H
2	1341	-0.5684	15.29	0.08935	H
2	1342	-0.5684	15.2897	0.08937	H
2	1343	-0.5684	15.2894	0.08939	H
2	1344	-0.5684	15.289	0.08941	H
2	1345	-0.5684	15.2887	0.08943	H
2	1346	-0.5684	15.2884	0.08945	H
2	1347	-0.5684	15.2881	0.08947	H
2	1348	-0.5684	15.2878	0.08949	H
2	1349	-0.5684	15.2875	0.08951	H
2	1350	-0.5684	15.2872	0.08953	H
2	1351	-0.5684	15.2869	0.08955	H
2	1352	-0.5684	15.2866	0.08957	H
2	1353	-0.5684	15.2863	0.08959	H
2	1354	-0.5684	15.286	0.08961	H
2	1355	-0.5684	15.2857	0.08963	H
2	1356	-0.5684	15.2854	0.08964	H
2	1357	-0.5684	15.2851	0.08966	H
2	1358	-0.5684	15.2848	0.08968	H
2	1359	-0.5684	15.2845	0.0897	H
2	1360	-0.5684	15.2842	0.08972	H
2	1361	-0.5684	15.2839	0.08974	H
2	1362	-0.5684	15.2836	0.08976	H
2	1363	-0.5684	15.2833	0.08978	H
2	1364	-0.5684	15.283	0.0898	H
2	1365	-0.5684	15.2827	0.08982	H
2	1366	-0.5684	15.2824	0.08984	H
2	1367	-0.5684	15.2821	0.08986	H
2	1368	-0.5684	15.2818	0.08988	H
2	1369	-0.5684	15.2816	0.0899	H
2	1370	-0.5684	15.2813	0.08992	H
2	1371	-0.5684	15.281	0.08994	H
2	1372	-0.5684	15.2807	0.08996	H
2	1373	-0.5684	15.2804	0.08998	H
2	1374	-0.5684	15.2801	0.09	H
2	1375	-0.5684	15.2799	0.09002	H
2	1376	-0.5684	15.2796	0.09004	H
2	1377	-0.5684	15.2793	0.09006	H
2	1378	-0.5684	15.279	0.09008	H
2	1379	-0.5684	15.2788	0.0901	H
2	1380	-0.5684	15.2785	0.09012	H
2	1381	-0.5684	15.2782	0.09013	H
2	1382	-0.5684	15.2779	0.09015	H
2	1383	-0.5684	15.2777	0.09017	H
2	1384	-0.5684	15.2774	0.09019	H
2	1385	-0.5684	15.2771	0.09021	H
2	1386	-0.5684	15.2769	0.09023	H
2	1387	-0.5684	15.2766	0.09025	H
2	1388	-0.5684	15.2763	0.09027	H
2	1389	-0.5684	15.2761	0.09029	H
2	1390	-0.5684	15.2758	0.09031	H
2	1391	-0.5684	15.2755	0.09033	H
2	1392	-0.5684	15.2753	0.09035	H
2	1393	-0.5684	15.275	0.09037	H
2	1394	-0.5684	15.2748	0.09039	H
2	1395	-0.5684	15.2745	0.09041	H
2	1396	-0.5684	15.2742	0.09043	H
2	1397	-0.5684	15.274	0.09045	H
2	1398	-0.5684	15.2737	0.09047	H
2	1399	-0.5684	15.2735	0.09049	H
2	1400	-0.5684	15.2732	0.0905	H
2	1401	-0.5684	15.273	0.09052	H
2	1402	-0.5684	15.2727	0.09054	H
2	1403	-0.5684	15.2725	0.09056	H
2	1404	-0.5684	15.2722	0.09058	H
2	1405	-0.5684	15.272	0.0906	H
2	1406	-0.5684	15.2717	0.09062	H
2	1407	-0.5684	15.2715	0.09064	H
2	1408	-0.5684	15.2713	0.09066	H
2	1409	-0.5684	15.271	0.09068	H
2	1410	-0.5684	15.2708	0.0907	H
2	1411	-0.5684	15.2705	0.09072	H
2	1412	-0.5684	15.2703	0.09074	H
2	1413	-0.5684	15.2701	0.09076	H
2	1414	-0.5684	15.2698	0.09078	H
2	1415	-0.5684	15.2696	0.0908	H
2	1416	-0.5684	15.2694	0.09081	H
2	1417	-0.5684	15.2691	0.09083	H
2	1418	-0.5684	15.2689	0.09085	H
2	1419	-0.5684	15.2687	0.09087	H
2	1420	-0.5684	15.2685	0.09089	H
2	1421	-0.5684	15.2682	0.09091	H
2	1422	-0.5684	15.268	0.09093	H
2	1423	-0.5684	15.2678	0.09095	H
2	1424	-0.5684	15.2676	0.09097	H
2	1425	-0.5684	15.2673	0.09099	H
2	1426	-0.5684	15.2671	0.09101	H
2	1427	-0.5684	15.2669	0.09103	H
2	1428	-0.5684	15.2667	0.09105	H
2	1429	-0.5684	15.2665	0.09107	H
2	1430	-0.5684	15.2662	0.09109	H
2	1431	-0.5684	15.266	0.0911	H
2	1432	-0.5684	15.2658	0.09112	H
2	1433	-0.5684	15.2656	0.09114	H
2	1434	-0.5684	15.2654	0.09116	H
2	1435	-0.5684	15.2652	0.09118	H
2	1436	-0.5684	15.265	0.0912	H
2	1437	-0.5684	15.2648	0.09122	H
2	1438	-0.5684	15.2646	0.09124	H
2	1439	-0.5684	15.2644	0.09126	H
2	1440	-0.5684	15.2642	0.09128	H
2	1441	-0.5684	15.264	0.0913	H
2	1442	-0.5684	15.2638	0.09132	H
2	1443	-0.5684	15.2636	0.09134	H
2	1444	-0.5684	15.2634	0.09136	H
2	1445	-0.5684	15.2632	0.09138	H
2	1446	-0.5684	15.263	0.09139	H
2	1447	-0.5684	15.2628	0.09141	H
2	1448	-0.5684	15.2626	0.09143	H
2	1449	-0.5684	15.2624	0.09145	H
2	1450	-0.5684	15.2622	0.09147	H
2	1451	-0.5684	15.262	0.09149	H
2	1452	-0.5684	15.2619	0.09151	H
2	1453	-0.5684	15.2617	0.09153	H
2	1454	-0.5684	15.2615	0.09155	H
2	1455	-0.5684	15.2613	0.09157	H
2	1456	-0.5684	15.2611	0.09159	H
2	1457	-0.5684	15.2609	0.09161	H
2	1458	-0.5684	15.2608	0.09163	H
2	1459	-0.5684	15.2606	0.09165	H
2	1460	-0.5684	15.2604	0.09167	H
2	1461	-0.5684	15.2602	0.09168	H
2	1462	-0.5684	15.2601	0.0917	H
2	1463	-0.5684	15.2599	0.09172	H
2	1464	-0.5684	15.2597	0.09174	H
2	1465	-0.5684	15.2596	0.09176	H
2	1466	-0.5684	15.2594	0.09178	H
2	1467	-0.5684	15.2592	0.0918	H
2	1468	-0.5684	15.2591	0.09182	H
2	1469	-0.5684	15.2589	0.09184	H
2	1470	-0.5684	15.2587	0.09186	H
2	1471	-0.5684	15.2586	0.09188	H
2	1472	-0.5684	15.2584	0.0919	H
2	1473	-0.5684	15.2583	0.09192	H
2	1474	-0.5684	15.2581	0.09194	H
2	1475	-0.5684	15.2579	0.09196	H
2	1476	-0.5684	15.2578	0.09198	H
2	1477	-0.5684	15.2576	0.092	H
2	1478	-0.5684	15.2575	0.09201	H
2	1479	-0.5684	15.2573	0.09203	H
2	1480	-0.5684	15.2572	0.09205	H
2	1481	-0.5684	15.257	0.09207	H
2	1482	-0.5684	15.2569	0.09209	H
2	1483	-0.5684	15.2568	0.09211	H
2	1484	-0.5684	15.2566	0.09213	H
2	1485	-0.5684	15.2565	0.09215	H
2	1486	-0.5684	15.2563	0.09217	H
2	1487	-0.5684	15.2562	0.09219	H
2	1488	-0.5684	15.2561	0.09221	H
2	1489	-0.5684	15.2559	0.09223	H
2	1490	-0.5684	15.2558	0.09225	H
2	1491	-0.5684	15.2557	0.09227	H
2	1492	-0.5684	15.2555	0.09229	H
2	1493	-0.5684	15.2554	0.09231	H
2	1494	-0.5684	15.2553	0.09232	H
2	1495	-0.5684	15.2551	0.09234	H
2	1496	-0.5684	15.255	0.09236	H
2	1497	-0.5684	15.2549	0.09238	H
2	1498	-0.5684	15.2548	0.0924	H
2	1499	-0.5684	15.2547	0.09242	H
2	1500	-0.5684	15.2545	0.09244	H
2	1501	-0.5684	15.2544	0.09246	H
2	1502	-0.5684	15.2543	0.09248	H
2	1503	-0.5684	15.2542	0.0925	H
2	1504	-0.5684	15.2541	0.09252	H
2	1505	-0.5684	15.254	0.09254	H
2	1506	-0.5684	15.2538	0.09256	H
2	1507	-0.5684	15.2537	0.09258	H
2	1508	-0.5684	15.2536	0.0926	H
2	1509	-0.5684	15.2535	0.09262	H
2	1510	-0.5684	15.2534	0.09263	H
2	1511	-0.5684	15.2533	0.09265	H
2	1512	-0.5684	15.2532	0.09267	H
2	1513	-0.5684	15.2531	0.09269	H
2	1514	-0.5684	15.253	0.09271	H
2	1515	-0.5684	15.2529	0.09273	H
2	1516	-0.5684	15.2528	0.09275	H
2	1517	-0.5684	15.2527	0.09277	H
2	1518	-0.5684	15.2526	0.09279	H
2	1519	-0.5684	15.2525	0.09281	H
2	1520	-0.5684	15.2525	0.09283	H
2	1521	-0.5684	15.2524	0.09285	H
2	1522	-0.5684	15.2523	0.09287	H
2	1523	-0.5684	15.2522	0.09289	H
2	1524	-0.5684	15.2521	0.09291	H
2	1525	-0.5684	15.252	0.09292	H
2	1526	-0.5684	15.2519	0.09294	H
2	1527	-0.5684	15.2519	0.09296	H
2	1528	-0.5684	15.2518	0.09298	H
2	1529	-0.5684	15.2517	0.093	H
2	1530	-0.5684	15.2516	0.09302	H
2	1531	-0.5684	15.2515	0.09304	H
2	1532	-0.5684	15.2515	0.09306	H
2	1533	-0.5684	15.2514	0.09308	H
2	1534	-0.5684	15.2513	0.0931	H
2	1535	-0.5684	15.2513	0.09312	H
2	1536	-0.5684	15.2512	0.09314	H
2	1537	-0.5684	15.2511	0.09316	H
2	1538	-0.5684	15.2511	0.09318	H
2	1539	-0.5684	15.251	0.0932	H
2	1540	-0.5684	15.2509	0.09321	H
2	1541	-0.5684	15.2509	0.09323	H
2	1542	-0.5684	15.2508	0.09325	H
2	1543	-0.5684	15.2508	0.09327	H
2	1544	-0.5684	15.2507	0.09329	H
2	1545	-0.5684	15.2507	0.09331	H
2	1546	-0.5684	15.2506	0.09333	H
2	1547	-0.5684	15.2506	0.09335	H
2	1548	-0.5684	15.2505	0.09337	H
2	1549	-0.5684	15.2505	0.09339	H
2	1550	-0.5684	15.2504	0.09341	H
2	1551	-0.5684	15.2504	0.09343	H
2	1552	-0.5684	15.2503	0.09345	H
2	1553	-0.5684	15.2503	0.09346	H
2	1554	-0.5684	15.2502	0.09348	H
2	1555	-0.5684	15.2502	0.0935	H
2	1556	-0.5684	15.2502	0.09352	H
2	1557	-0.5684	15.2501	0.09354	H
2	1558	-0.5684	15.2501	0.09356	H
2	1559	-0.5684	15.25	0.09358	H
2	1560	-0.5684	15.25	0.0936	H
2	1561	-0.5684	15.25	0.09362	H
2	1562	-0.5684	15.25	0.09364	H
2	1563	-0.5684	15.2499	0.09366	H
2	1564	-0.5684	15.2499	0.09368	H
2	1565	-0.5684	15.2499	0.09369	H
2	1566	-0.5684	15.2498	0.09371	H
2	1567	-0.5684	15.2498	0.09373	H
2	1568	-0.5684	15.2498	0.09375	H
2	1569	-0.5684	15.2498	0.09377	H
2	1570	-0.5684	15.2498	0.09379	H
2	1571	-0.5684	15.2497	0.09381	H
2	1572	-0.5684	15.2497	0.09383	H
2	1573	-0.5684	15.2497	0.09385	H
2	1574	-0.5684	15.2497	0.09387	H
2	1575	-0.5684	15.2497	0.09388	H
2	1576	-0.5684	15.2497	0.0939	H
2	1577	-0.5684	15.2497	0.09392	H
2	1578	-0.5684	15.2497	0.09394	H
2	1579	-0.5684	15.2497	0.09396	H
2	1580	-0.5684	15.2497	0.09398	H
2	1581	-0.5684	15.2496	0.094	H
2	1582	-0.5684	15.2496	0.09402	H
2	1583	-0.5684	15.2496	0.09404	H
2	1584	-0.5684	15.2496	0.09406	H
2	1585	-0.5684	15.2496	0.09407	H
2	1586	-0.5684	15.2497	0.09409	H
2	1587	-0.5684	15.2497	0.09411	H
2	1588	-0.5684	15.2497	0.09413	H
2	1589	-0.5684	15.2497	0.09415	H
2	1590	-0.5684	15.2497	0.09417	H
2	1591	-0.5684	15.2497	0.09419	H
2	1592	-0.5684	15.2497	0.09421	H
2	1593	-0.5684	15.2497	0.09422	H
2	1594	-0.5684	15.2497	0.09424	H
2	1595	-0.5684	15.2497	0.09426	H
2	1596	-0.5684	15.2498	0.09428	H
2	1597	-0.5684	15.2498	0.0943	H
2	1598	-0.5684	15.2498	0.09432	H
2	1599	-0.5684	15.2498	0.09434	H
2	1600	-0.5684	15.2498	0.09436	H
2	1601	-0.5684	15.2499	0.09437	H
2	1602	-0.5684	15.2499	0.09439	H
2	1603	-0.5684	15.2499	0.09441	H
2	1604	-0.5684	15.2499	0.09443	H
2	1605	-0.5684	15.25	0.09445	H
2	1606	-0.5684	15.25	0.09447	H
2	1607	-0.5684	15.25	0.09449	H
2	1608	-0.5684	15.25	0.0945	H
2	1609	-0.5684	15.2501	0.09452	H
2	1610	-0.5684	15.2501	0.09454	H
2	1611	-0.5684	15.2501	0.09456	H
2	1612	-0.5684	15.2502	0.09458	H
2	1613	-0.5684	15.2502	0.0946	H
2	1614	-0.5684	15.2502	0.09461	H
2	1615	-0.5684	15.2503	0.09463	H
2	1616	-0.5684	15.2503	0.09465	H
2	1617	-0.5684	15.2504	0.09467	H
2	1618	-0.5684	15.2504	0.09469	H
2	1619	-0.5684	15.2505	0.09471	H
2	1620	-0.5684	15.2505	0.09472	H
2	1621	-0.5684	15.2505	0.09474	H
2	1622	-0.5684	15.2506	0.09476	H
2	1623	-0.5684	15.2506	0.09478	H
2	1624	-0.5684	15.2507	0.0948	H
2	1625	-0.5684	15.2507	0.09481	H
2	1626	-0.5684	15.2508	0.09483	H
2	1627	-0.5684	15.2508	0.09485	H
2	1628	-0.5684	15.2509	0.09487	H
2	1629	-0.5684	15.2509	0.09489	H
2	1630	-0.5684	15.251	0.09491	H
2	1631	-0.5684	15.2511	0.09492	H
2	1632	-0.5684	15.2511	0.09494	H
2	1633	-0.5684	15.2512	0.09496	H
2	1634	-0.5684	15.2512	0.09498	H
2	1635	-0.5684	15.2513	0.095	H
2	1636	-0.5684	15.2514	0.09501	H
2	1637	-0.5684	15.2514	0.09503	H
2	1638	-0.5684	15.2515	0.09505	H
2	1639	-0.5684	15.2515	0.09507	H
2	1640	-0.5684	15.2516	0.09508	H
2	1641	-0.5684	15.2517	0.0951	H
2	1642	-0.5684	15.2517	0.09512	H
2	1643	-0.5684	15.2518	0.09514	H
2	1644	-0.5684	15.2519	0.09516	H
2	1645	-0.5684	15.2519	0.09517	H
2	1646	-0.5684	15.252	0.09519	H
2	1647	-0.5684	15.2521	0.09521	H
2	1648	-0.5684	15.2522	0.09523	H
2	1649	-0.5684	15.2522	0.09524	H
2	1650	-0.5684	15.2523	0.09526	H
2	1651	-0.5684	15.2524	0.09528	H
2	1652	-0.5684	15.2525	0.0953	H
2	1653	-0.5684	15.2525	0.09531	H
2	1654	-0.5684	15.2526	0.09533	H
2	1655	-0.5684	15.2527	0.09535	H
2	1656	-0.5684	15.2528	0.09537	H
2	1657	-0.5684	15.2529	0.09538	H
2	1658	-0.5684	15.2529	0.0954	H
2	1659	-0.5684	15.253	0.09542	H
2	1660	-0.5684	15.2531	0.09544	H
2	1661	-0.5684	15.2532	0.09545	H
2	1662	-0.5684	15.2533	0.09547	H
2	1663	-0.5684	15.2534	0.09549	H
2	1664	-0.5684	15.2534	0.0955	H
2	1665	-0.5684	15.2535	0.09552	H
2	1666	-0.5684	15.2536	0.09554	H
2	1667	-0.5684	15.2537	0.09556	H
2	1668	-0.5684	15.2538	0.09557	H
2	1669	-0.5684	15.2539	0.09559	H
2	1670	-0.5684	15.254	0.09561	H
2	1671	-0.5684	15.2541	0.09562	H
2	1672	-0.5684	15.2542	0.09564	H
2	1673	-0.5684	15.2543	0.09566	H
2	1674	-0.5684	15.2543	0.09567	H
2	1675	-0.5684	15.2544	0.09569	H
2	1676	-0.5684	15.2545	0.09571	H
2	1677	-0.5684	15.2546	0.09573	H
2	1678	-0.5684	15.2547	0.09574	H
2	1679	-0.5684	15.2548	0.09576	H
2	1680	-0.5684	15.2549	0.09578	H
2	1681	-0.5684	15.255	0.09579	H
2	1682	-0.5684	15.2551	0.09581	H
2	1683	-0.5684	15.2552	0.09583	H
2	1684	-0.5684	15.2553	0.09584	H
2	1685	-0.5684	15.2554	0.09586	H
2	1686	-0.5684	15.2555	0.09588	H
2	1687	-0.5684	15.2556	0.09589	H
2	1688	-0.5684	15.2557	0.09591	H
2	1689	-0.5684	15.2558	0.09593	H
2	1690	-0.5684	15.2559	0.09594	H
2	1691	-0.5684	15.256	0.09596	H
2	1692	-0.5684	15.2561	0.09597	H
2	1693	-0.5684	15.2563	0.09599	H
2	1694	-0.5684	15.2564	0.09601	H
2	1695	-0.5684	15.2565	0.09602	H
2	1696	-0.5684	15.2566	0.09604	H
2	1697	-0.5684	15.2567	0.09606	H
2	1698	-0.5684	15.2568	0.09607	H
2	1699	-0.5684	15.2569	0.09609	H
2	1700	-0.5684	15.257	0.0961	H
2	1701	-0.5684	15.2571	0.09612	H
2	1702	-0.5684	15.2572	0.09614	H
2	1703	-0.5684	15.2574	0.09615	H
2	1704	-0.5684	15.2575	0.09617	H
2	1705	-0.5684	15.2576	0.09618	H
2	1706	-0.5684	15.2577	0.0962	H
2	1707	-0.5684	15.2578	0.09622	H
2	1708	-0.5684	15.2579	0.09623	H
2	1709	-0.5684	15.258	0.09625	H
2	1710	-0.5684	15.2582	0.09626	H
2	1711	-0.5684	15.2583	0.09628	H
2	1712	-0.5684	15.2584	0.0963	H
2	1713	-0.5684	15.2585	0.09631	H
2	1714	-0.5684	15.2586	0.09633	H
2	1715	-0.5684	15.2587	0.09634	H
2	1716	-0.5684	15.2589	0.09636	H
2	1717	-0.5684	15.259	0.09637	H
2	1718	-0.5684	15.2591	0.09639	H
2	1719	-0.5684	15.2592	0.09641	H
2	1720	-0.5684	15.2593	0.09642	H
2	1721	-0.5684	15.2595	0.09644	H
2	1722	-0.5684	15.2596	0.09645	H
2	1723	-0.5684	15.2597	0.09647	H
2	1724	-0.5684	15.2598	0.09648	H
2	1725	-0.5684	15.2599	0.0965	H
2	1726	-0.5684	15.2601	0.09651	H
2	1727	-0.5684	15.2602	0.09653	H
2	1728	-0.5684	15.2603	0.09654	H
2	1729	-0.5684	15.2604	0.09656	H
2	1730	-0.5684	15.2606	0.09657	H
2	1731	-0.5684	15.2607	0.09659	H
2	1732	-0.5684	15.2608	0.0966	H
2	1733	-0.5684	15.261	0.09662	H
2	1734	-0.5684	15.2611	0.09663	H
2	1735	-0.5684	15.2612	0.09665	H
2	1736	-0.5684	15.2613	0.09666	H
2	1737	-0.5684	15.2615	0.09668	H
2	1738	-0.5684	15.2616	0.09669	H
2	1739	-0.5684	15.2617	0.09671	H
2	1740	-0.5684	15.2619	0.09672	H
2	1741	-0.5684	15.262	0.09674	H
2	1742	-0.5684	15.2621	0.09675	H
2	1743	-0.5684	15.2622	0.09677	H
2	1744	-0.5684	15.2624	0.09678	H
2	1745	-0.5684	15.2625	0.0968	H
2	1746	-0.5684	15.2626	0.09681	H
2	1747	-0.5684	15.2628	0.09683	H
2	1748	-0.5684	15.2629	0.09684	H
2	1749	-0.5684	15.263	0.09686	H
2	1750	-0.5684	15.2632	0.09687	H
2	1751	-0.5684	15.2633	0.09688	H
2	1752	-0.5684	15.2635	0.0969	H
2	1753	-0.5684	15.2636	0.09691	H
2	1754	-0.5684	15.2637	0.09693	H
2	1755	-0.5684	15.2639	0.09694	H
2	1756	-0.5684	15.264	0.09696	H
2	1757	-0.5684	15.2641	0.09697	H
2	1758	-0.5684	15.2643	0.09699	H
2	1759	-0.5684	15.2644	0.097	H
2	1760	-0.5684	15.2646	0.09701	H
2	1761	-0.5684	15.2647	0.09703	H
2	1762	-0.5684	15.2648	0.09704	H
2	1763	-0.5684	15.265	0.09706	H
2	1764	-0.5684	15.2651	0.09707	H
2	1765	-0.5684	15.2653	0.09708	H
2	1766	-0.5684	15.2654	0.0971	H
2	1767	-0.5684	15.2655	0.09711	H
2	1768	-0.5684	15.2657	0.09713	H
2	1769	-0.5684	15.2658	0.09714	H
2	1770	-0.5684	15.266	0.09715	H
2	1771	-0.5684	15.2661	0.09717	H
2	1772	-0.5684	15.2663	0.09718	H
2	1773	-0.5684	15.2664	0.0972	H
2	1774	-0.5684	15.2665	0.09721	H
2	1775	-0.5684	15.2667	0.09722	H
2	1776	-0.5684	15.2668	0.09724	H
2	1777	-0.5684	15.267	0.09725	H
2	1778	-0.5684	15.2671	0.09726	H
2	1779	-0.5684	15.2673	0.09728	H
2	1780	-0.5684	15.2674	0.09729	H
2	1781	-0.5684	15.2676	0.0973	H
2	1782	-0.5684	15.2677	0.09732	H
2	1783	-0.5684	15.2679	0.09733	H
2	1784	-0.5684	15.268	0.09734	H
2	1785	-0.5684	15.2682	0.09736	H
2	1786	-0.5684	15.2683	0.09737	H
2	1787	-0.5684	15.2685	0.09739	H
2	1788	-0.5684	15.2686	0.0974	H
2	1789	-0.5684	15.2688	0.09741	H
2	1790	-0.5684	15.2689	0.09743	H
2	1791	-0.5684	15.2691	0.09744	H
2	1792	-0.5684	15.2692	0.09745	H
2	1793	-0.5684	15.2694	0.09746	H
2	1794	-0.5684	15.2695	0.09748	H
2	1795	-0.5684	15.2697	0.09749	H
2	1796	-0.5684	15.2698	0.0975	H
2	1797	-0.5684	15.27	0.09752	H
2	1798	-0.5684	15.2702	0.09753	H
2	1799	-0.5684	15.2703	0.09754	H
2	1800	-0.5684	15.2705	0.09756	H
2	1801	-0.5684	15.2706	0.09757	H
2	1802	-0.5684	15.2708	0.09758	H
2	1803	-0.5684	15.2709	0.0976	H
2	1804	-0.5684	15.2711	0.09761	H
2	1805	-0.5684	15.2713	0.09762	H
2	1806	-0.5684	15.2714	0.09763	H
2	1807	-0.5684	15.2716	0.09765	H
2	1808	-0.5684	15.2717	0.09766	H
2	1809	-0.5684	15.2719	0.09767	H
2	1810	-0.5684	15.272	0.09769	H
2	1811	-0.5684	15.2722	0.0977	H
2	1812	-0.5684	15.2724	0.09771	H
2	1813	-0.5684	15.2725	0.09772	H
2	1814	-0.5684	15.2727	0.09774	H
2	1815	-0.5684	15.2729	0.09775	H
2	1816	-0.5684	15.273	0.09776	H
2	1817	-0.5684	15.2732	0.09777	H
2	1818	-0.5684	15.2733	0.09779	H
2	1819	-0.5684	15.2735	0.0978	H
2	1820	-0.5684	15.2737	0.09781	H
2	1821	-0.5684	15.2738	0.09782	H
2	1822	-0.5684	15.274	0.09784	H
2	1823	-0.5684	15.2742	0.09785	H
2	1824	-0.5684	15.2743	0.09786	H
2	1825	-0.5684	15.2745	0.09787	H
2	1826	-0.5684	15.2747	0.09789	H
2	1827	-0.5684	15.2748	0.0979	H
2	1828	-0.5684	15.275	0.09791	H
2	1829	-0.5684	15.2752	0.09792	H
2	1830	-0.5684	15.2753	0.09794	H
2	1831	-0.5684	15.2755	0.09795	H
2	1832	-0.5684	15.2757	0.09796	H
2	1833	-0.5684	15.2758	0.09797	H
2	1834	-0.5684	15.276	0.09799	H
2	1835	-0.5684	15.2762	0.098	H
2	1836	-0.5684	15.2763	0.09801	H
2	1837	-0.5684	15.2765	0.09802	H
2	1838	-0.5684	15.2767	0.09803	H
2	1839	-0.5684	15.2768	0.09805	H
2	1840	-0.5684	15.277	0.09806	H
2	1841	-0.5684	15.2772	0.09807	H
2	1842	-0.5684	15.2773	0.09808	H
2	1843	-0.5684	15.2775	0.0981	H
2	1844	-0.5684	15.2777	0.09811	H
2	1845	-0.5684	15.2779	0.09812	H
2	1846	-0.5684	15.278	0.09813	H
2	1847	-0.5684	15.2782	0.09814	H
2	1848	-0.5684	15.2784	0.09816	H
2	1849	-0.5684	15.2785	0.09817	H
2	1850	-0.5684	15.2787	0.09818	H
2	1851	-0.5684	15.2789	0.09819	H
2	1852	-0.5684	15.2791	0.0982	H
2	1853	-0.5684	15.2792	0.09822	H
2	1854	-0.5684	15.2794	0.09823	H
2	1855	-0.5684	15.2796	0.09824	H
2	1856	-0.5684	15.2798	0.09825	H
